gbif_id,scientific_name,decimal_latitude,decimal_longitude,year,basis_of_record,country_code,coordinate_uncertainty_m
6178977946,"Panthera leo (Linnaeus, 1758)",0.499686,37.728694,2026,HUMAN_OBSERVATION,KE,31451.0
6179077994,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-21.165769,16.487602,2026,HUMAN_OBSERVATION,NA,30415.0
6179109788,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.821702,35.1109,2026,HUMAN_OBSERVATION,TZ,31431.0
6179266608,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.152645,31.537475,2026,HUMAN_OBSERVATION,ZA,30003.0
6179282163,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.238295,35.573641,2026,HUMAN_OBSERVATION,TZ,31425.0
6179328737,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.521599,35.26243,2026,HUMAN_OBSERVATION,KE,31446.0
6179351016,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.395116,35.46803,2026,HUMAN_OBSERVATION,TZ,31425.0
6179382138,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.565266,38.936219,2026,HUMAN_OBSERVATION,KE,69668.0
6179395255,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-4.363963,35.837624,2026,HUMAN_OBSERVATION,TZ,62500.0
6179449172,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.9406,34.870689,2026,HUMAN_OBSERVATION,TZ,31431.0
6181733898,"Panthera leo (Linnaeus, 1758)",-3.475644,38.168373,2026,HUMAN_OBSERVATION,KE,250.0
6184599001,"Panthera leo (Linnaeus, 1758)",-2.977327,38.831177,2026,HUMAN_OBSERVATION,KE,250.0
6184725266,"Panthera leo (Linnaeus, 1758)",-3.735052,36.131224,2026,HUMAN_OBSERVATION,TZ,31418.0
6184727428,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.195062,35.176861,2026,HUMAN_OBSERVATION,TZ,31428.0
6184738274,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-17.941209,25.184723,2026,HUMAN_OBSERVATION,BW,30699.0
6184747118,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.906683,31.488639,2026,HUMAN_OBSERVATION,ZA,179311.0
6184752944,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.873351,31.483324,2026,HUMAN_OBSERVATION,ZA,30025.0
6184817160,"Panthera leo (Linnaeus, 1758)",-2.515937,34.832117,2026,HUMAN_OBSERVATION,TZ,31436.0
6184840326,"Panthera leo (Linnaeus, 1758)",0.543658,37.487027,2026,HUMAN_OBSERVATION,KE,31451.0
6184967288,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.997497,31.460525,2026,HUMAN_OBSERVATION,ZA,179311.0
6185082434,"Panthera leo (Linnaeus, 1758)",-2.851926,35.117234,2026,HUMAN_OBSERVATION,TZ,31431.0
6185093666,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.199118,34.521019,2026,HUMAN_OBSERVATION,TZ,32296.0
6185151974,"Panthera leo (Linnaeus, 1758)",-2.621081,35.024798,2026,HUMAN_OBSERVATION,TZ,31434.0
6185270886,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.433939,38.378621,2026,HUMAN_OBSERVATION,KE,31422.0
6185275423,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.842221,31.587823,2026,HUMAN_OBSERVATION,ZA,179993.0
6185352479,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.155331,34.568708,2026,HUMAN_OBSERVATION,TZ,31428.0
6185466210,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.990345,31.477746,2026,HUMAN_OBSERVATION,ZA,30025.0
6185529038,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.546731,37.589133,2026,HUMAN_OBSERVATION,KE,31451.0
6185554538,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-28.134882,32.010707,2026,HUMAN_OBSERVATION,ZA,29656.0
6185755755,"Panthera leo (Linnaeus, 1758)",-2.588591,34.94832,2026,HUMAN_OBSERVATION,TZ,31436.0
6185772688,"Panthera leo (Linnaeus, 1758)",-3.13733,34.407021,2026,HUMAN_OBSERVATION,TZ,36266.0
6185820389,"Panthera leo (Linnaeus, 1758)",-3.939457,36.118302,2026,HUMAN_OBSERVATION,TZ,31415.0
6185840312,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.057743,31.427038,2026,HUMAN_OBSERVATION,ZA,30003.0
6185890805,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.336343,38.693134,2026,HUMAN_OBSERVATION,KE,31425.0
6186023209,"Panthera leo (Linnaeus, 1758)",-3.803347,36.125317,2026,HUMAN_OBSERVATION,TZ,31415.0
6186081507,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-17.972318,25.730526,2026,HUMAN_OBSERVATION,ZW,30699.0
6187794909,"Panthera leo (Linnaeus, 1758)",-2.977327,38.831177,2026,HUMAN_OBSERVATION,KE,250.0
6187898176,"Panthera leo (Linnaeus, 1758)",-3.272632,38.916238,2026,HUMAN_OBSERVATION,KE,31425.0
6188054338,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.463344,31.45358,2026,HUMAN_OBSERVATION,ZA,29958.0
6188095023,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.448114,31.459826,2026,HUMAN_OBSERVATION,ZA,29958.0
6188146429,"Panthera leo (Linnaeus, 1758)",-3.459911,38.612819,2026,HUMAN_OBSERVATION,KE,31422.0
6188202920,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.490256,38.972574,2026,HUMAN_OBSERVATION,KE,31422.0
6188254602,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.423205,38.68706,2026,HUMAN_OBSERVATION,KE,31422.0
6188284083,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.530277,31.47071,2026,HUMAN_OBSERVATION,ZA,29958.0
6188590800,"Panthera leo (Linnaeus, 1758)",-3.244135,38.952823,2026,HUMAN_OBSERVATION,KE,31425.0
6195318315,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.778769,31.897499,2026,HUMAN_OBSERVATION,ZA,50000.0
6195799446,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.975604,31.673884,2026,HUMAN_OBSERVATION,ZA,30025.0
6234564415,"Panthera leo (Linnaeus, 1758)",-2.882694,34.938942,2026,HUMAN_OBSERVATION,TZ,31431.0
6236263486,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.328193,35.012261,2026,HUMAN_OBSERVATION,KE,31447.0
6236267943,"Panthera leo (Linnaeus, 1758)",-1.207312,36.831018,2026,HUMAN_OBSERVATION,KE,31447.0
6251522521,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.850736,31.518218,2026,HUMAN_OBSERVATION,ZA,179993.0
6252246037,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.825177,31.477103,2026,HUMAN_OBSERVATION,ZA,179993.0
6273976950,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.507332,37.496857,2026,HUMAN_OBSERVATION,KE,31451.0
6320884319,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.703666,37.594059,2026,HUMAN_OBSERVATION,KE,31450.0
6334909503,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.140876,35.591774,2026,HUMAN_OBSERVATION,TZ,31428.0
6352285733,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.723912,37.435677,2026,HUMAN_OBSERVATION,KE,31450.0
6171032184,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.171216,35.184997,2026,HUMAN_OBSERVATION,TZ,69762.0
6171138636,"Panthera leo (Linnaeus, 1758)",-1.485324,35.308166,2026,HUMAN_OBSERVATION,KE,31446.0
6178314536,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.030664,36.970553,2026,HUMAN_OBSERVATION,KE,31451.0
6178330410,"Panthera leo (Linnaeus, 1758)",-3.154996,35.565234,2026,HUMAN_OBSERVATION,TZ,31428.0
6178388152,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.17039,30.696636,2026,HUMAN_OBSERVATION,ZA,30112.0
6178392975,"Panthera leo (Linnaeus, 1758)",-1.35281,36.910526,2026,HUMAN_OBSERVATION,KE,31447.0
6178462202,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-28.263022,31.842461,2026,HUMAN_OBSERVATION,ZA,29631.0
6178508632,"Panthera leo (Linnaeus, 1758)",-1.328834,36.801027,2026,HUMAN_OBSERVATION,KE,31447.0
6178545535,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.299296,36.935589,2026,HUMAN_OBSERVATION,KE,31447.0
6178564194,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-0.563533,36.111935,2026,HUMAN_OBSERVATION,KE,31451.0
6178648283,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-17.882615,25.153818,2026,HUMAN_OBSERVATION,BW,30699.0
6178721648,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-21.436991,33.554137,2026,HUMAN_OBSERVATION,MZ,30377.0
6178732981,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-22.03111,29.204722,2026,HUMAN_OBSERVATION,BW,30318.0
6178781716,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.765881,35.335947,2026,HUMAN_OBSERVATION,KE,31444.0
6178813439,"Panthera leo (Linnaeus, 1758)",-1.26677,36.862594,2026,HUMAN_OBSERVATION,KE,31447.0
6178869194,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-34.047525,21.664019,2026,HUMAN_OBSERVATION,ZA,28874.0
6178880392,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.043384,31.459723,2026,HUMAN_OBSERVATION,ZA,30003.0
6178913450,"Panthera leo leo (Linnaeus, 1758)",10.960481,19.933409,2026,HUMAN_OBSERVATION,TD,31169.0
6178998546,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.949124,31.493528,2026,HUMAN_OBSERVATION,ZA,30025.0
6179004706,"Panthera leo (Linnaeus, 1758)",-1.267153,36.93056,2026,HUMAN_OBSERVATION,KE,31447.0
6179071305,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-22.021628,29.23879,2026,HUMAN_OBSERVATION,BW,30318.0
6179075824,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-0.591969,36.113123,2026,HUMAN_OBSERVATION,KE,31451.0
6179124122,"Panthera leo leo (Linnaeus, 1758)",10.963406,19.942318,2026,HUMAN_OBSERVATION,TD,31169.0
6179164466,"Panthera leo leo (Linnaeus, 1758)",21.150258,70.894474,2026,HUMAN_OBSERVATION,IN,30415.0
6179167308,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.66608,31.933938,2026,HUMAN_OBSERVATION,ZA,30047.0
6179271706,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-18.790579,27.061297,2026,HUMAN_OBSERVATION,ZW,30632.0
6179282188,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.167329,36.810077,2026,HUMAN_OBSERVATION,KE,31451.0
6179288292,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-27.77272,32.213859,2026,HUMAN_OBSERVATION,ZA,29704.0
6179289222,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.494295,31.433706,2026,HUMAN_OBSERVATION,ZA,29958.0
6179309785,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.273606,31.258866,2026,HUMAN_OBSERVATION,ZA,30090.0
6179548367,"Panthera leo (Linnaeus, 1758)",-1.280389,36.903038,2026,HUMAN_OBSERVATION,KE,31447.0
6179573408,"Panthera leo leo (Linnaeus, 1758)",10.961691,19.859771,2026,HUMAN_OBSERVATION,TD,31169.0
6184727831,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-0.467076,36.170603,2026,HUMAN_OBSERVATION,KE,31451.0
6184805488,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-33.590124,25.673383,2026,HUMAN_OBSERVATION,ZA,28957.0
6184814457,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.313356,31.428982,2026,HUMAN_OBSERVATION,ZA,29981.0
6184883319,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.454912,35.176109,2026,HUMAN_OBSERVATION,KE,31446.0
6184886602,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-17.901715,25.115697,2026,HUMAN_OBSERVATION,BW,30699.0
6184890301,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-17.911204,25.103413,2026,HUMAN_OBSERVATION,BW,30699.0
6184898227,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.396694,35.021467,2026,HUMAN_OBSERVATION,KE,31447.0
6185054600,"Panthera leo (Linnaeus, 1758)",-1.36686,34.939986,2026,HUMAN_OBSERVATION,KE,31447.0
6185077775,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.534539,35.031997,2026,HUMAN_OBSERVATION,KE,31446.0
6185098475,"Panthera leo (Linnaeus, 1758)",-1.243507,36.930111,2026,HUMAN_OBSERVATION,KE,31447.0
6185219029,"Panthera leo (Linnaeus, 1758)",-1.252262,36.998583,2026,HUMAN_OBSERVATION,KE,31447.0
